代码	名称	涨跌	涨幅%%	现价	涨跌	买价	卖价	总量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	流通股本(万)	地区	流通市值	上市日期	
600083	博信股份	-0.95	-8.00	10.93	-0.95	10.91	10.94	84354	0.00	          3.73	12.00	12.00	10.69	11.88	   594.75	94013736	      22598.08	广东	         24.70亿	19970606	
600183	生益科技	-0.07	-0.95	7.27	-0.07	7.27	7.28	328524	0.13	          2.31	7.63	7.63	7.10	7.34	    18.47	240997024	     142301.81	广东	        103.45亿	19981028	
600203	福日电子	-0.65	-6.14	9.94	-0.65	9.94	9.95	123935	0.30	          5.15	10.55	10.58	9.80	10.59	    41.25	125036096	      24054.41	福建	         23.91亿	19990514	
600207	安彩高科	0.00	0.00	5.38	0.00	--  	--  	0	0.00	          0.00	--  	--  	--  	5.38	--  	0	      44000.00	河南	         23.67亿	19990714	
600237	铜峰电子	-0.37	-5.01	7.01	-0.37	7.01	7.02	254430	0.00	          4.51	7.40	7.41	6.97	7.38	--  	180669728	      56436.96	安徽	         39.56亿	20000609	
600330	天通股份	-0.35	-3.30	10.27	-0.35	10.27	10.28	188937	-0.09	          3.21	10.62	10.62	10.00	10.62	   436.63	195096560	      58881.83	浙江	         60.47亿	20010118	
600353	旭光股份	-0.54	-5.47	9.34	-0.54	9.35	9.36	131829	-0.63	          4.85	9.80	9.84	9.00	9.88	    29.43	124798112	      27186.00	四川	         25.39亿	20021120	
600355	精伦电子	-0.41	-4.69	8.33	-0.41	8.31	8.33	69229	-0.47	          2.81	8.72	8.72	8.20	8.74	--  	58510416	      24604.46	湖北	         20.50亿	20020613	
600363	联创光电	-0.48	-4.22	10.89	-0.48	10.88	10.89	234884	-0.27	          5.56	11.37	11.37	10.55	11.37	    35.98	258058720	      42280.67	江西	         46.04亿	20010329	
600478	科力远	-0.87	-3.55	23.61	-0.87	23.57	23.58	88012	-0.29	          1.86	24.40	24.40	23.01	24.48	--  	208822304	      47223.51	湖南	        111.49亿	20030918	
600563	法拉电子	-1.01	-3.22	30.33	-1.01	30.33	30.34	62185	0.13	          2.76	31.30	31.30	29.97	31.34	    22.50	189612016	      22500.00	福建	         68.24亿	20021210	
600602	仪电电子	-0.21	-3.04	6.69	-0.21	6.68	6.69	137662	0.14	          1.57	6.90	6.96	6.60	6.90	    99.44	92914176	      87957.25	上海	         58.84亿	19901219	
600707	彩虹股份	-0.51	-4.86	9.99	-0.51	9.99	10.00	208572	0.10	          2.84	10.47	10.47	9.95	10.50	--  	210766608	      73471.77	陕西	         73.40亿	19960520	
600747	大连控股	0.21	3.01	7.19	0.21	7.19	7.20	868652	0.27	          8.16	7.01	7.25	6.74	6.98	--  	615081536	     106432.84	辽宁	         76.53亿	19960916	
600980	北矿磁材	-0.84	-4.66	17.19	-0.84	17.18	17.19	37365	-0.23	          2.87	18.03	18.03	17.02	18.03	   530.34	64936552	      13000.00	北京	         22.35亿	20040512	
601231	环旭电子	-0.51	-1.51	33.28	-0.51	33.28	33.29	38057	-0.35	          3.56	33.49	33.74	31.98	33.79	    53.42	125455088	      10680.00	上海	         35.54亿	20120220	
603328	依顿电子	-1.20	-4.26	27.00	-1.20	26.99	27.01	81554	-0.07	          9.06	28.20	28.20	26.60	28.20	    37.73	222512720	       9000.00	广东	         24.30亿	20140701	
数据来源:通达信
