date;open;high;low;close;volume;MA2.MA1;MA2.MA2;MA2.MA3;MA2.MA4;MA2.MA5;MA2.MA6;MA2.MA7;MA2.MA8;MA2.MA9;MA2.MA10;VOL.VOLUME;VOL.MAVOL1;VOL.MAVOL2;KDJ.K;KDJ.D;KDJ.J;BOLL.BOLL;BOLL.UB;BOLL.LB;MACD.DIF;MACD.DEA;MACD.MACD;
1998/05/08;1353.05;1357.60;1324.72;1357.59;516722;1325.16;1271.44;1238.51;1222.30;1000.72;857.46;1262.24;1222.23;;;51672200.00;50220696.00;36162432.00;91.86;84.49;106.60;1238.51;1358.48;1118.54;39.03;24.61;28.84;
1998/05/15;1367.24;1379.12;1342.73;1368.08;550572;1336.47;1287.60;1249.22;1227.14;1007.09;858.92;1274.08;1229.45;;;55057200.00;47118440.00;39831988.00;92.75;87.24;103.75;1249.22;1375.46;1122.99;43.12;28.31;29.61;
1998/05/22;1373.67;1379.89;1350.26;1375.81;361759;1352.02;1306.68;1259.97;1231.30;1013.60;860.23;1288.19;1236.40;;;36175900.00;44632116.00;41984360.00;94.49;89.66;104.15;1259.97;1391.03;1128.92;46.45;31.94;29.02;
1998/05/29;1380.12;1411.34;1376.20;1411.20;462036;1371.22;1329.05;1270.94;1235.37;1020.74;861.86;1305.25;1244.60;;;46203600.00;45403596.00;44929816.00;96.30;91.87;105.16;1270.94;1414.14;1127.73;51.35;35.82;31.06;
1998/06/05;1418.35;1422.97;1390.63;1408.61;416726;1384.26;1347.56;1281.66;1238.80;1028.00;863.46;1323.89;1254.22;;;41672600.00;46156340.00;46821144.00;94.03;92.59;96.90;1281.66;1432.56;1130.76;54.40;39.54;29.73;
1998/06/12;1411.95;1415.18;1346.06;1383.38;290131;1389.41;1357.29;1288.84;1240.84;1034.97;865.05;1340.21;1263.59;;;29013100.00;41624472.00;45922584.00;86.34;90.51;78.01;1288.84;1444.93;1132.74;54.16;42.46;23.39;
1998/06/19;1385.32;1392.87;1323.52;1392.87;272407;1394.38;1365.43;1297.78;1242.75;1042.22;867.15;1354.32;1273.47;;;27240700.00;36061184.00;41589812.00;83.54;88.19;74.25;1297.78;1456.30;1139.27;54.11;44.79;18.63;
1998/06/26;1400.46;1404.04;1376.40;1385.61;344450;1396.33;1374.18;1305.92;1243.54;1049.39;869.30;1362.61;1282.38;;;34445000.00;35714968.00;40173544.00;78.60;84.99;65.83;1305.92;1464.95;1146.89;52.87;46.41;12.93;
1998/07/03;1387.02;1387.19;1296.99;1335.12;257131;1381.12;1376.17;1310.38;1243.05;1056.04;871.39;1364.58;1289.09;;;25713100.00;31616922.00;38510260.00;62.49;77.49;32.49;1310.38;1467.31;1153.44;47.27;46.58;1.39;
1998/07/10;1339.26;1360.64;1307.90;1360.61;209446;1371.52;1377.89;1317.11;1242.49;1063.00;873.31;1369.79;1295.58;;;20944600.00;27471258.00;36813800.00;58.49;71.16;33.16;1317.11;1470.31;1163.91;44.38;46.14;-3.52;
1998/07/17;1362.68;1362.99;1311.75;1314.71;237933;1357.79;1373.60;1322.52;1239.95;1069.35;875.14;1369.75;1300.22;;;23793300.00;26427392.00;34025932.00;43.68;62.00;7.05;1322.52;1466.65;1178.38;37.95;44.50;-13.11;
1998/07/24;1311.05;1330.49;1278.30;1326.82;206672;1344.57;1369.47;1328.54;1240.13;1075.63;876.66;1368.37;1303.56;;;20667200.00;25112576.00;30586880.00;40.30;54.77;11.37;1328.54;1461.92;1195.16;33.44;42.29;-17.70;
1998/07/31;1328.33;1328.72;1308.26;1316.91;259310;1330.84;1363.58;1335.13;1241.18;1081.92;878.14;1364.98;1307.52;;;25931000.00;23409868.00;29562420.00;35.76;48.43;10.43;1335.13;1450.44;1219.83;28.74;39.58;-21.68;
1998/08/07;1315.13;1315.47;1267.92;1271.06;260411;1318.03;1349.57;1339.31;1240.94;1087.76;879.65;1356.89;1309.37;;;26041100.00;23475404.00;27546164.00;24.55;40.47;-7.29;1339.31;1436.77;1241.86;21.07;35.88;-29.61;
1998/08/14;1262.00;1262.03;1158.78;1168.02;227687;1279.50;1325.51;1336.53;1239.15;1092.86;880.63;1339.58;1306.37;;;22768700.00;23840256.00;25655756.00;17.63;32.86;-12.84;1336.53;1449.77;1223.30;6.60;30.02;-46.84;
1998/08/21;1152.67;1178.73;1043.02;1177.62;315270;1252.08;1304.93;1331.11;1238.05;1097.82;881.73;1320.11;1304.51;;;31527000.00;25386906.00;25907148.00;24.18;29.96;12.60;1331.11;1463.32;1198.91;-4.04;23.21;-54.50;
1998/08/28;1178.55;1190.88;1125.19;1129.72;295165;1212.66;1278.62;1322.02;1235.36;1102.34;882.72;1296.87;1301.56;;;29516500.00;27156890.00;26134732.00;24.52;28.15;17.25;1322.02;1481.99;1162.06;-16.16;15.34;-62.99;
1998/09/04;1117.97;1169.46;1072.42;1163.52;242572;1181.99;1256.41;1315.29;1233.91;1106.89;883.87;1278.55;1299.91;;;24257200.00;26822042.00;25115956.00;28.90;28.40;29.90;1315.29;1490.13;1140.46;-22.77;7.71;-60.97;
1998/09/11;1168.36;1225.14;1162.46;1218.00;361609;1171.38;1244.70;1310.43;1234.89;1111.14;885.18;1263.98;1301.18;;;36160900.00;28846080.00;26160742.00;37.49;31.43;49.62;1310.43;1490.60;1130.27;-23.34;1.50;-49.69;
1998/09/18;1219.31;1264.39;1199.58;1207.00;526836;1179.18;1229.34;1303.61;1235.76;1115.78;886.51;1249.09;1301.93;;;52683600.00;34829108.00;29334682.00;44.01;35.62;60.78;1303.61;1488.78;1118.45;-24.41;-3.68;-41.45;
1998/09/25;1199.16;1233.79;1192.07;1221.57;293134;1187.96;1220.02;1296.81;1235.95;1120.45;887.97;1239.63;1301.85;;;29313400.00;34386328.00;29886618.00;50.17;40.47;69.57;1296.81;1483.61;1110.01;-23.80;-7.70;-32.19;
1998/09/30;1224.26;1242.94;1217.65;1242.89;182217;1210.60;1211.63;1290.55;1237.15;1124.87;889.66;1229.82;1300.19;;;18221700.00;32127386.00;29642138.00;57.90;46.28;81.14;1290.55;1475.68;1105.42;-21.35;-10.43;-21.83;
1998/10/09;1245.73;1246.60;1207.92;1236.93;261038;1225.28;1203.63;1283.61;1237.89;1129.85;891.35;1223.34;1297.32;;;26103800.00;32496742.00;29659392.00;67.80;53.45;96.49;1283.61;1465.67;1101.55;-19.66;-12.28;-14.77;
1998/10/16;1239.56;1263.71;1227.85;1251.52;327885;1231.98;1201.68;1275.63;1238.65;1134.91;893.10;1217.06;1295.53;;;32788500.00;31822234.00;30334156.00;76.59;61.17;107.45;1275.63;1447.87;1103.38;-16.95;-13.21;-7.48;
1998/10/23;1255.05;1256.75;1191.55;1217.42;317764;1234.07;1206.62;1266.07;1239.89;1139.00;894.51;1208.77;1291.77;;;31776400.00;27640730.00;31234918.00;76.24;66.19;96.34;1266.07;1428.15;1103.98;-17.36;-14.04;-6.63;
1998/10/30;1215.55;1229.74;1195.24;1217.31;264932;1233.21;1210.59;1257.76;1240.64;1142.66;895.68;1204.29;1286.92;;;26493200.00;27076710.00;30731520.00;75.99;69.46;89.04;1257.76;1411.33;1104.19;-17.48;-14.73;-5.51;
1998/11/06;1217.33;1267.39;1210.84;1259.76;311923;1236.59;1223.59;1251.11;1241.29;1146.53;896.86;1211.94;1283.16;;;31192300.00;29670810.00;30899098.00;81.57;73.49;97.71;1251.11;1390.95;1111.26;-14.00;-14.58;1.17;
1998/11/13;1263.96;1295.06;1263.95;1282.50;358606;1245.71;1235.49;1245.95;1241.80;1150.51;898.06;1220.68;1279.87;;;35860600.00;31622144.00;32059444.00;83.67;76.88;97.23;1245.95;1371.82;1120.08;-9.30;-13.53;8.46;
1998/11/20;1284.33;1300.15;1271.65;1275.37;263765;1250.47;1241.23;1242.96;1242.92;1154.60;899.25;1232.82;1276.00;;;26376500.00;30339788.00;31081012.00;81.51;78.42;87.67;1242.96;1362.60;1123.33;-6.07;-12.04;11.93;
1998/11/27;1275.90;1283.96;1242.56;1245.08;249282;1256.00;1245.03;1237.19;1243.93;1158.34;900.62;1239.61;1269.61;;;24928200.00;28970188.00;28305460.00;70.77;75.87;60.56;1237.19;1343.30;1131.07;-5.89;-10.81;9.83;
1998/12/04;1244.92;1251.86;1213.55;1219.19;188506;1256.38;1244.80;1232.41;1245.75;1161.36;902.16;1239.71;1262.33;;;18850600.00;27441664.00;27259188.00;55.66;69.14;28.71;1232.41;1332.24;1132.57;-7.75;-10.20;4.89;
1998/12/11;1234.75;1237.69;1194.06;1214.21;156151;1247.27;1241.93;1226.78;1247.70;1164.43;903.68;1240.31;1255.82;;;15615100.00;24326144.00;26998476.00;44.06;60.78;10.63;1226.78;1316.37;1137.19;-9.52;-10.06;1.09;
1998/12/18;1214.60;1214.67;1150.72;1155.92;148845;1221.95;1233.83;1218.73;1248.12;1167.07;904.79;1234.84;1246.71;;;14884500.00;20131020.00;25876582.00;30.54;50.70;-9.79;1218.73;1303.00;1134.46;-15.44;-11.14;-8.61;
1998/12/25;1153.66;1187.91;1150.38;1173.91;144392;1201.66;1226.07;1213.87;1248.07;1169.59;906.09;1229.09;1238.57;;;14439200.00;17743462.00;24041626.00;25.59;42.33;-7.88;1213.87;1296.63;1131.12;-18.47;-12.60;-11.74;
1998/12/31;1175.63;1179.00;1125.55;1146.70;125882;1181.99;1218.99;1212.81;1247.55;1172.03;907.42;1221.58;1231.32;;;12588200.00;15275520.00;22122854.00;21.10;35.25;-7.20;1212.81;1298.54;1127.07;-22.81;-14.65;-16.33;
1999/01/08;1144.88;1168.83;1104.50;1168.81;166667;1171.91;1214.15;1212.37;1247.35;1175.08;908.90;1214.68;1223.94;;;16666700.00;14838784.00;21140224.00;25.02;31.84;11.38;1212.37;1298.95;1125.78;-24.18;-16.55;-15.26;
1999/01/15;1169.91;1174.42;1136.30;1137.30;201786;1156.53;1201.90;1212.75;1246.39;1177.80;910.26;1208.00;1217.12;;;20178600.00;15751475.00;20038810.00;22.27;28.65;9.51;1212.75;1297.86;1127.63;-27.49;-18.74;-17.51;
1999/01/22;1135.08;1168.18;1126.70;1162.35;230350;1157.82;1189.88;1212.69;1245.80;1180.81;911.83;1203.43;1210.79;;;23035000.00;17381478.00;18756250.00;25.59;27.63;21.51;1212.69;1297.94;1127.43;-27.78;-20.55;-14.46;
1999/01/29;1161.98;1162.43;1130.33;1134.67;332357;1149.96;1175.81;1208.52;1245.40;1183.78;913.22;1193.00;1203.78;;;33235700.00;21140890.00;19442176.00;23.89;26.38;18.89;1208.52;1300.56;1116.48;-29.89;-22.42;-14.95;
1999/02/05;1131.65;1131.66;1079.21;1081.44;208167;1136.91;1159.45;1202.24;1244.43;1186.08;914.64;1176.24;1196.49;;;20816700.00;22786458.00;19030988.00;16.39;23.05;3.07;1202.24;1310.43;1094.05;-35.45;-25.02;-20.86;
1999/02/09;1076.81;1090.16;1064.17;1090.08;68189;1121.17;1146.54;1195.67;1243.66;1187.86;916.13;1160.80;1193.49;;;6818900.00;20816998.00;17827892.00;16.67;20.92;8.15;1195.67;1314.38;1076.96;-38.72;-27.76;-21.91;
1999/03/05;1092.14;1137.95;1084.15;1132.35;227205;1120.18;1138.35;1190.14;1243.30;1190.10;917.60;1151.41;1191.75;;;22720500.00;21325414.00;18538444.00;29.48;23.78;40.88;1190.14;1309.88;1070.40;-37.46;-29.70;-15.52;
1999/03/12;1133.50;1158.71;1127.17;1158.70;309146;1119.44;1138.63;1186.23;1243.27;1192.18;919.36;1146.37;1192.87;;;30914600.00;22901350.00;20141414.00;47.09;31.55;78.18;1186.23;1304.64;1067.82;-33.95;-30.55;-6.80;
1999/03/19;1161.49;1173.04;1147.56;1172.93;345982;1127.10;1138.53;1182.30;1242.95;1194.12;921.26;1142.93;1193.23;;;34598200.00;23173734.00;22157312.00;64.28;42.46;107.92;1182.30;1296.74;1067.86;-29.68;-30.38;1.40;
1999/03/26;1175.67;1179.65;1154.93;1161.12;329653;1143.04;1139.97;1179.48;1242.40;1195.36;923.18;1143.36;1191.04;;;32965300.00;25603584.00;24195020.00;70.84;51.92;108.67;1179.48;1293.05;1065.92;-26.93;-29.69;5.51;
1999/04/02;1160.57;1184.43;1150.82;1184.40;294029;1161.90;1141.53;1177.84;1241.48;1197.47;925.42;1144.24;1190.17;;;29402900.00;30120244.00;25468620.00;80.55;61.46;118.73;1177.84;1290.05;1065.64;-22.62;-28.27;11.31;
1999/04/09;1188.93;1210.10;1187.05;1205.13;409392;1176.46;1148.32;1175.11;1241.33;1199.85;927.97;1149.11;1189.54;;;40939200.00;33764044.00;27544730.00;85.90;69.61;118.48;1175.11;1281.42;1068.79;-17.33;-26.08;17.52;
1999/04/16;1205.31;1205.67;1162.31;1166.23;375449;1177.96;1148.70;1169.29;1240.39;1201.64;930.27;1148.89;1186.59;;;37544900.00;35090024.00;28995686.00;80.58;73.26;95.21;1169.29;1262.83;1075.76;-16.08;-24.08;16.00;
1999/04/23;1164.61;1173.52;1110.64;1139.99;439037;1171.38;1149.24;1162.53;1238.62;1203.21;932.48;1149.12;1182.86;;;43903700.00;36951244.00;30062490.00;71.04;72.52;68.07;1162.53;1242.32;1082.73;-17.02;-22.67;11.30;
1999/04/30;1139.64;1140.17;1087.79;1120.92;258661;1163.33;1153.18;1156.32;1236.87;1203.94;934.61;1145.66;1177.84;;;25866100.00;35531368.00;30567476.00;57.09;67.38;36.51;1156.32;1227.98;1084.66;-19.09;-21.95;5.74;
1999/05/07;1120.90;1131.49;1105.34;1120.73;207595;1150.60;1156.25;1151.40;1235.44;1203.18;936.71;1144.50;1174.12;;;20759500.00;33802648.00;31961446.00;47.04;60.60;19.92;1151.40;1218.23;1084.56;-20.50;-21.66;2.33;
1999/05/14;1107.36;1107.36;1060.50;1063.27;237649;1122.22;1149.34;1143.85;1233.05;1202.79;938.67;1142.99;1168.19;;;23764900.00;30367744.00;32065894.00;31.98;51.06;-6.19;1143.85;1214.78;1072.91;-25.96;-22.52;-6.87;
1999/05/21;1057.48;1170.14;1047.83;1168.72;401846;1122.72;1150.34;1144.49;1232.78;1205.15;941.15;1149.54;1164.69;;;40184600.00;30895820.00;32992922.00;46.15;49.42;39.61;1144.49;1216.11;1072.87;-21.52;-22.32;1.60;
1999/05/28;1173.13;1294.64;1164.89;1277.15;1203230;1150.16;1160.77;1149.65;1234.28;1208.11;944.20;1161.61;1164.49;;;120323000.00;46179636.00;41565440.00;61.74;53.53;78.16;1149.65;1242.06;1057.23;-9.16;-19.69;21.06;
1999/06/04;1287.07;1330.27;1253.25;1285.57;933866;1183.09;1173.21;1156.59;1235.31;1211.32;947.23;1172.18;1164.88;;;93386600.00;59683636.00;47607500.00;69.22;58.76;90.14;1156.59;1267.16;1046.03;1.31;-15.49;33.60;
1999/06/11;1287.46;1382.07;1285.15;1370.39;913014;1233.02;1191.81;1166.67;1236.72;1215.09;950.74;1188.64;1169.70;;;91301400.00;73792104.00;53797376.00;78.31;65.28;104.39;1166.67;1312.92;1020.42;16.26;-9.14;50.80;
1999/06/18;1382.53;1516.12;1366.65;1498.91;1607420;1320.15;1221.19;1184.75;1239.84;1219.92;954.91;1216.78;1180.46;;;160742000.00;101187584.00;65777664.00;84.32;71.62;109.71;1184.75;1392.28;977.22;38.04;0.30;75.49;
1999/06/25;1506.82;1705.21;1503.40;1593.85;1878648;1405.18;1263.95;1206.33;1244.77;1225.25;959.53;1250.90;1195.06;;;187864800.00;130723536.00;80809680.00;83.90;75.71;100.27;1206.33;1482.44;930.22;62.24;12.69;99.12;
1999/07/02;1606.28;1756.18;1532.44;1613.53;1963733;1472.45;1311.30;1230.27;1249.74;1230.65;964.33;1284.94;1212.66;;;196373296.00;145933616.00;96056624.00;82.55;77.99;91.67;1230.27;1558.37;902.17;82.07;26.56;111.01;
1999/07/09;1627.24;1630.38;1504.36;1584.75;857999;1532.29;1357.69;1255.44;1253.76;1235.38;969.21;1319.82;1228.46;;;85799904.00;144416352.00;102050000.00;80.30;78.76;83.38;1255.44;1611.49;899.38;94.37;40.12;108.49;
1999/07/16;1588.38;1589.90;1511.43;1519.74;686892;1562.16;1397.59;1276.92;1256.47;1239.38;973.96;1351.46;1242.81;;;68689200.00;139893856.00;106842984.00;75.74;77.76;71.71;1276.92;1642.68;911.16;97.75;51.65;92.19;
1999/07/23;1500.44;1626.95;1471.50;1585.98;887965;1579.57;1449.86;1299.60;1260.10;1243.62;977.57;1390.22;1258.85;;;88796496.00;125504720.00;113346152.00;74.23;76.58;69.54;1299.60;1683.43;915.77;104.56;62.23;84.66;
1999/07/30;1592.41;1615.74;1580.81;1601.45;581016;1581.09;1493.13;1321.74;1263.86;1247.58;981.22;1430.28;1276.71;;;58101600.00;99552152.00;115137840.00;72.57;75.24;67.21;1321.74;1722.07;921.41;109.94;71.77;76.34;
1999/08/06;1607.06;1658.69;1601.84;1646.59;734501;1587.71;1530.08;1345.42;1267.78;1251.58;984.95;1478.89;1295.33;;;73450096.00;74967448.00;110450536.00;73.96;74.81;72.24;1345.42;1764.30;926.55;116.51;80.72;71.58;
1999/08/13;1650.27;1651.63;1566.71;1571.90;495487;1585.13;1558.71;1365.96;1270.50;1254.65;988.40;1512.48;1312.15;;;49548700.00;67717224.00;106066792.00;66.87;72.17;56.27;1365.96;1787.06;944.86;114.36;87.45;53.83;
1999/08/20;1568.89;1651.17;1546.83;1628.93;504114;1606.97;1584.56;1388.19;1274.60;1257.72;991.60;1541.80;1333.20;;;50411400.00;64061644.00;101977752.00;63.01;69.11;50.81;1388.19;1815.82;960.56;115.93;93.15;45.57;
1999/08/27;1631.43;1655.14;1615.85;1633.90;473751;1616.56;1598.06;1409.63;1278.61;1260.68;994.29;1570.83;1354.12;;;47375100.00;55777384.00;90641048.00;61.02;66.42;50.24;1409.63;1841.58;977.67;116.24;97.76;36.94;
1999/09/03;1635.55;1637.31;1572.41;1587.88;382629;1613.84;1597.47;1430.71;1281.98;1262.76;996.72;1588.95;1371.64;;;38262900.00;51809588.00;75680872.00;61.41;64.75;54.73;1430.71;1853.71;1007.70;111.48;100.51;21.94;
1999/09/10;1577.50;1695.64;1556.74;1659.92;540322;1616.51;1602.11;1456.70;1287.40;1265.22;999.89;1602.37;1390.92;;;54032200.00;47926068.00;61446760.00;68.96;66.15;74.57;1456.70;1868.23;1045.18;112.23;102.85;18.75;
1999/09/17;1664.51;1681.84;1636.47;1648.55;454452;1631.84;1608.48;1483.09;1292.20;1267.35;1003.32;1606.93;1409.21;;;45445200.00;47105332.00;57411276.00;72.30;68.20;80.51;1483.09;1870.95;1095.22;110.63;104.41;12.44;
1999/09/24;1649.12;1651.53;1597.11;1619.32;242405;1629.91;1618.44;1508.01;1297.27;1268.61;1006.84;1607.41;1426.83;;;24240500.00;41871256.00;52966452.00;64.44;66.95;59.42;1508.01;1860.27;1155.76;105.78;104.68;2.20;
1999/09/30;1624.45;1629.19;1567.72;1570.70;176514;1617.28;1616.92;1533.39;1301.34;1270.74;1010.47;1606.24;1441.69;;;17651400.00;35926424.00;45851904.00;48.31;60.73;23.45;1533.39;1817.22;1249.56;96.90;103.12;-12.45;
1999/10/08;1568.23;1568.37;1531.79;1534.51;33378;1606.60;1610.22;1551.68;1304.96;1273.07;1013.76;1607.47;1454.36;;;3337800.00;28941414.00;40375500.00;32.76;51.41;-4.54;1551.68;1777.85;1325.50;85.95;99.69;-27.48;
1999/10/15;1529.22;1550.70;1494.94;1543.79;190662;1583.37;1599.94;1565.01;1309.51;1275.23;1017.22;1603.95;1468.88;;;19066200.00;21948212.00;34937140.00;29.95;44.26;1.34;1565.01;1750.90;1379.12;77.13;95.18;-36.09;
1999/10/22;1547.26;1549.36;1452.70;1497.46;275587;1553.16;1592.50;1575.60;1315.00;1277.08;1020.55;1595.29;1482.63;;;27558700.00;18370868.00;32738100.00;26.11;38.21;1.91;1575.60;1712.00;1439.21;65.65;89.27;-47.24;
1999/10/29;1499.13;1542.04;1465.13;1504.56;520041;1530.21;1580.06;1582.31;1320.45;1279.25;1023.64;1583.45;1497.39;;;52004100.00;23923610.00;32897434.00;24.52;33.65;6.27;1582.31;1685.32;1479.30;56.47;82.71;-52.48;
1999/11/05;1501.73;1506.99;1457.14;1465.23;285690;1509.11;1563.19;1580.63;1326.04;1280.70;1026.71;1574.56;1510.64;;;28569000.00;26107188.00;31016806.00;18.07;28.45;-2.70;1580.63;1690.26;1470.99;45.50;75.27;-59.54;
1999/11/12;1464.49;1479.83;1436.74;1450.32;252513;1492.28;1549.44;1573.45;1330.82;1282.37;1029.77;1559.68;1525.52;;;25251300.00;30489908.00;29715660.00;13.89;23.60;-5.52;1573.45;1697.31;1449.59;35.20;67.26;-64.12;
1999/11/19;1451.54;1498.08;1427.35;1468.47;393665;1477.21;1530.29;1566.20;1335.00;1284.94;1032.93;1545.89;1537.05;;;39366500.00;34549864.00;28249036.00;15.38;20.86;4.41;1566.20;1696.97;1435.43;28.17;59.44;-62.54;
1999/11/26;1468.21;1471.91;1439.94;1444.51;260414;1466.62;1509.89;1559.19;1338.95;1287.36;1036.14;1533.95;1543.49;;;26041400.00;34246452.00;26308660.00;13.08;18.27;2.72;1559.19;1700.39;1417.98;20.43;51.64;-62.41;
1999/12/03;1444.01;1447.80;1429.55;1437.23;251364;1453.15;1491.68;1555.06;1342.55;1289.25;1039.17;1515.39;1549.32;;;25136400.00;28872908.00;26398260.00;11.06;15.86;1.45;1555.06;1705.63;1404.49;13.56;44.02;-60.93;
1999/12/10;1436.80;1438.03;1413.45;1428.93;240022;1445.89;1477.50;1547.21;1345.65;1291.40;1042.18;1497.09;1551.57;;;24002200.00;27959500.00;27033344.00;11.13;14.29;4.82;1547.21;1707.08;1387.33;7.35;36.69;-58.67;
1999/12/17;1429.19;1461.89;1411.06;1419.55;318425;1439.74;1466.01;1538.11;1348.69;1293.29;1045.26;1480.44;1548.52;;;31842500.00;29277798.00;29883852.00;9.47;12.68;3.04;1538.11;1705.51;1370.71;1.66;29.68;-56.04;
1999/12/24;1416.50;1416.50;1352.10;1355.36;201252;1417.11;1447.16;1523.55;1350.42;1294.54;1048.12;1462.49;1539.35;;;20125200.00;25429606.00;29989734.00;6.88;10.75;-0.84;1523.55;1701.55;1345.55;-7.94;22.16;-60.19;
1999/12/30;1353.52;1368.24;1341.05;1366.58;191565;1401.53;1434.07;1513.29;1352.91;1296.40;1051.20;1448.50;1529.85;;;19156500.00;24052634.00;29149542.00;9.72;10.40;8.34;1513.29;1702.85;1323.72;-14.47;14.83;-58.61;
2000/01/07;1368.69;1522.82;1361.21;1516.60;677619;1417.41;1435.28;1507.67;1357.90;1299.27;1054.98;1446.23;1527.23;;;67761904.00;32577638.00;30725274.00;38.67;19.83;76.36;1507.67;1689.30;1326.04;-7.46;10.37;-35.67;
2000/01/14;1531.71;1547.70;1401.70;1408.84;846797;1413.39;1429.64;1496.42;1360.38;1300.84;1058.36;1438.85;1522.96;;;84679696.00;44713164.00;36336332.00;36.72;25.46;59.23;1496.42;1672.93;1319.90;-10.48;6.20;-33.36;
2000/01/21;1408.98;1476.45;1402.66;1465.08;492243;1422.49;1431.11;1490.28;1363.43;1302.62;1062.06;1435.56;1518.31;;;49224300.00;48189440.00;38733620.00;44.48;31.80;69.85;1490.28;1661.87;1318.68;-8.24;3.31;-23.10;
2000/01/28;1465.85;1536.34;1449.47;1534.99;890971;1458.42;1437.77;1484.03;1367.75;1305.33;1066.06;1441.37;1515.76;;;89097104.00;61983848.00;43706728.00;60.94;41.51;99.79;1484.03;1637.79;1330.27;-0.81;2.49;-6.60;
2000/02/18;1591.44;1770.88;1583.58;1668.09;2120430;1518.72;1460.13;1485.01;1374.80;1309.36;1070.50;1459.52;1516.58;;;212043008.00;100561200.00;62306920.00;65.99;49.67;98.62;1485.01;1643.35;1326.66;15.64;5.12;21.03;
2000/02/25;1681.36;1697.01;1586.63;1631.57;1058656;1541.71;1479.56;1485.62;1381.68;1313.71;1074.72;1473.11;1518.88;;;105865600.00;108182016.00;70379824.00;66.52;55.29;88.99;1485.62;1646.23;1325.01;25.43;9.18;32.50;
2000/03/03;1639.79;1750.64;1639.69;1738.02;1222833;1607.55;1510.47;1493.98;1390.41;1319.05;1079.33;1497.57;1523.08;;;122283296.00;115702680.00;80207920.00;75.13;61.90;101.59;1493.98;1687.35;1300.62;41.30;15.61;51.40;
2000/03/10;1756.31;1762.82;1654.44;1705.04;981960;1655.54;1539.02;1502.51;1399.56;1323.84;1083.77;1519.89;1525.81;;;98196000.00;125497040.00;86843240.00;78.32;67.37;100.20;1502.51;1717.25;1287.77;50.64;22.61;56.06;
2000/03/17;1706.76;1729.00;1596.07;1658.60;948693;1680.26;1569.34;1508.25;1407.64;1327.86;1087.96;1539.03;1528.53;;;94869296.00;126651496.00;94317672.00;76.41;70.39;88.45;1508.25;1733.52;1282.98;53.67;28.82;49.70;
2000/03/24;1646.31;1770.26;1641.76;1730.49;881750;1692.74;1605.73;1519.90;1417.37;1332.46;1092.29;1564.94;1531.25;;;88175000.00;101877760.00;101219480.00;80.63;73.80;94.28;1519.90;1765.97;1273.84;61.17;35.29;51.76;
2000/03/31;1736.69;1811.06;1736.69;1800.22;1203932;1726.47;1634.09;1534.69;1427.89;1337.62;1096.80;1602.01;1537.08;;;120393200.00;104783360.00;106482688.00;86.20;77.93;102.73;1534.69;1810.59;1258.79;71.91;42.62;58.59;
2000/04/07;1799.57;1822.61;1746.30;1819.89;807296;1742.85;1675.20;1552.42;1439.27;1342.83;1101.52;1639.79;1544.79;;;80729600.00;96472576.00;106087632.00;90.56;82.14;107.39;1552.42;1853.93;1250.91;81.08;50.31;61.54;
2000/04/14;1826.61;1840.18;1785.32;1833.66;791955;1768.57;1712.06;1571.59;1450.45;1348.13;1106.31;1666.21;1554.91;;;79195504.00;92672616.00;109084824.00;92.86;85.71;107.15;1571.59;1893.79;1249.38;88.43;57.93;61.00;
2000/04/21;1829.61;1858.26;1778.87;1841.06;786881;1805.07;1742.67;1590.22;1462.23;1353.81;1111.35;1702.23;1566.70;;;78688096.00;89436160.00;108043824.00;93.13;88.18;103.01;1590.22;1929.93;1250.50;93.78;65.10;57.35;
2000/04/28;1844.69;1848.97;1797.71;1836.32;604553;1826.23;1759.49;1609.81;1474.81;1359.62;1116.40;1733.16;1577.95;;;60455300.00;83892432.00;92885096.00;92.63;89.67;98.56;1609.81;1959.19;1260.42;96.52;71.39;50.26;
2000/05/12;1848.17;1852.90;1715.05;1720.60;434161;1810.31;1768.39;1623.97;1485.32;1364.49;1120.95;1748.63;1586.53;;;43416100.00;68496792.00;86640080.00;77.58;85.64;61.48;1623.97;1966.81;1281.14;88.33;74.78;27.12;
2000/05/19;1722.63;1777.98;1695.53;1777.82;356353;1801.89;1772.37;1641.42;1496.08;1369.69;1124.63;1757.77;1597.04;;;35635300.00;59478016.00;77975296.00;74.83;82.04;60.42;1641.42;1977.92;1304.92;85.48;76.92;17.13;
2000/05/26;1785.89;1890.68;1783.30;1879.61;806128;1811.08;1789.83;1664.42;1508.09;1375.68;1129.24;1778.45;1612.98;;;80612800.00;59761460.00;76217040.00;81.74;81.94;81.34;1664.42;1999.96;1328.89;90.39;79.61;21.56;
2000/06/02;1885.54;1916.25;1868.61;1916.25;829759;1826.12;1815.59;1692.47;1520.48;1381.72;1134.04;1793.30;1630.90;;;82975904.00;60619160.00;75027664.00;87.82;83.90;95.68;1692.47;2012.65;1372.29;96.13;82.92;26.43;
