时间;开盘;最高;最低;收盘;成交量;MA2.MA1;MA2.MA2;MA2.MA3;MA2.MA4;MA2.MA5;MA2.MA6;MA2.MA7;MA2.MA8;MA2.MA9;MA2.MA10;VOL.VOLUME;VOL.MAVOL1;VOL.MAVOL2;KDJ.K;KDJ.D;KDJ.J;BOLL.BOLL;BOLL.UB;BOLL.LB;MACD.DIF;MACD.DEA;MACD.MACD;
2011/10/20;2365.91;2368.64;2315.90;2331.37;65425216;2392.80;2387.55;2409.90;2531.16;2658.05;2788.03;;;;;65425216.00;64487424.00;65634304.00;43.04;53.43;22.26;2409.90;2505.21;2314.59;-36.50;-38.54;4.08;
2011/10/21;2330.51;2340.31;2313.78;2317.28;48436724;2370.00;2383.35;2401.65;2523.68;2652.87;2785.79;;;;;48436724.00;62036376.00;65594984.00;29.53;45.46;-2.33;2401.65;2499.11;2304.19;-39.98;-38.83;-2.31;
2011/10/24;2322.02;2371.09;2307.15;2370.33;70874072;2356.00;2385.90;2398.27;2517.01;2648.24;2783.38;;;;;70874072.00;64559512.00;68508056.00;34.13;41.68;19.01;2398.27;2495.14;2301.41;-38.03;-38.67;1.29;
2011/10/25;2366.40;2414.05;2357.39;2409.67;90888880;2361.30;2392.05;2396.38;2512.36;2644.26;2781.20;;;;;90888880.00;66830336.00;71198312.00;46.18;43.18;52.18;2396.38;2490.60;2302.15;-32.92;-37.52;9.20;
2011/10/26;2398.19;2448.98;2394.73;2427.48;107447168;2371.30;2392.80;2392.10;2507.77;2640.23;2778.90;;;;;107447168.00;76611584.00;72792472.00;58.29;48.22;78.44;2392.10;2470.49;2313.71;-27.12;-35.44;16.63;
2011/10/27;2432.47;2449.70;2426.32;2435.61;82408960;2392.10;2392.45;2391.73;2502.97;2636.09;2776.63;;;;;82408960.00;80009624.00;72248528.00;68.22;54.89;94.89;2391.73;2469.16;2314.29;-21.63;-32.68;22.10;
2011/10/28;2462.08;2483.76;2456.18;2473.41;110032720;2423.30;2396.65;2393.75;2499.05;2632.82;2774.59;;;;;110032720.00;92330392.00;77183384.00;76.86;62.21;106.16;2393.75;2477.55;2309.95;-14.06;-28.95;29.79;
2011/10/31;2470.25;2478.31;2455.20;2468.25;84172560;2442.90;2399.45;2397.50;2495.15;2629.45;2772.56;;;;;84172560.00;94991152.00;79775336.00;81.65;68.69;107.56;2397.50;2487.67;2307.33;-8.38;-24.84;32.92;
2011/11/01;2450.33;2491.36;2445.53;2470.02;88892416;2454.90;2408.10;2400.25;2491.26;2626.17;2770.24;;;;;88892416.00;94591384.00;80710864.00;83.90;73.76;104.19;2400.25;2495.86;2304.64;-3.69;-20.61;33.84;
2011/11/02;2437.87;2505.12;2433.72;2504.11;105468200;2470.20;2420.75;2405.82;2488.33;2623.10;2768.09;;;;;105468200.00;94194896.00;85403240.00;89.10;78.87;109.55;2405.82;2511.97;2299.68;2.74;-15.94;37.36;
2011/11/03;2510.84;2535.24;2507.30;2508.09;136576320;2484.80;2438.45;2413.00;2485.50;2619.91;2766.13;;;;;136576320.00;105027992.00;92518808.00;88.76;82.17;101.95;2413.00;2526.61;2299.39;8.07;-11.14;38.41;
2011/11/04;2525.24;2536.78;2512.90;2528.29;101873672;2495.70;2459.50;2421.43;2482.90;2616.95;2764.27;;;;;101873672.00;103396144.00;97863272.00;90.93;85.09;102.61;2421.43;2543.07;2299.78;13.76;-6.16;39.84;
2011/11/07;2518.90;2536.18;2507.62;2509.80;78867176;2504.10;2473.50;2429.70;2480.96;2614.17;2762.40;;;;;78867176.00;102334464.00;98662808.00;87.62;85.94;91.00;2429.70;2551.84;2307.56;16.59;-1.61;36.39;
2011/11/08;2514.26;2524.82;2500.02;2503.84;78672656;2510.90;2482.90;2437.48;2480.58;2611.11;2760.20;;;;;78672656.00;100293016.00;97442200.00;81.81;84.56;76.31;2437.48;2557.62;2317.33;18.14;2.34;31.60;
2011/11/09;2512.59;2527.70;2489.02;2524.92;78208568;2515.00;2492.60;2442.70;2480.56;2608.40;2758.11;;;;;78208568.00;94840424.00;94517656.00;84.04;84.39;83.34;2442.70;2568.65;2316.75;20.83;6.04;29.58;
2011/11/10;2498.59;2507.45;2478.14;2479.54;87111088;2509.20;2497.00;2444.73;2479.39;2605.29;2755.91;;;;;87111088.00;84947760.00;94987880.00;70.84;79.87;52.79;2444.73;2571.73;2317.72;19.08;8.65;20.87;
2011/11/11;2483.96;2496.53;2472.76;2481.08;66137668;2499.90;2497.80;2447.23;2477.73;2602.03;2753.49;;;;;66137668.00;77801064.00;90598608.00;62.55;74.10;39.45;2447.23;2575.07;2319.38;17.62;10.44;14.35;
2011/11/14;2498.67;2529.63;2496.34;2528.71;81229808;2503.60;2503.85;2451.65;2476.65;2599.27;2751.08;;;;;81229808.00;78272920.00;90303696.00;72.42;73.54;70.19;2451.65;2584.50;2318.80;20.07;12.37;15.40;
2011/11/15;2525.95;2534.06;2518.70;2529.76;79227752;2508.80;2509.85;2458.98;2475.03;2596.54;2748.56;;;;;79227752.00;78381056.00;89337040.00;77.96;75.01;83.85;2458.98;2592.13;2325.82;21.84;14.26;15.16;
2011/11/16;2529.07;2529.46;2456.86;2466.96;93382112;2497.20;2506.10;2463.43;2472.68;2593.97;2745.89;;;;;93382112.00;81418648.00;88129536.00;56.19;68.74;31.08;2463.43;2590.96;2335.89;17.97;15.00;5.94;
2011/11/17;2467.70;2482.53;2459.16;2463.05;66414284;2494.00;2501.60;2470.02;2470.38;2591.44;2743.28;;;;;66414284.00;77280048.00;81113904.00;40.06;59.18;1.82;2470.02;2581.43;2358.62;14.43;14.89;-0.92;
2011/11/18;2448.39;2448.51;2411.04;2416.56;72180808;2481.00;2490.45;2474.98;2467.99;2588.73;2740.36;;;;;72180808.00;78485912.00;78143488.00;28.20;48.85;-13.10;2474.98;2564.40;2385.55;7.77;13.47;-11.38;
2011/11/21;2416.73;2419.24;2396.09;2415.13;50170368;2458.30;2480.95;2477.23;2466.01;2586.05;2738.08;;;;;50170368.00;72273104.00;75273008.00;23.40;40.37;-10.53;2477.23;2557.38;2397.07;2.36;11.24;-17.77;
2011/11/22;2400.98;2414.85;2387.83;2412.63;51443232;2434.80;2471.80;2477.35;2464.28;2583.57;2735.67;;;;;51443232.00;66718924.00;72549992.00;21.25;34.00;-4.23;2477.35;2556.99;2397.71;-2.11;8.57;-21.36;
2011/11/23;2415.20;2418.56;2390.65;2395.06;50547848;2420.50;2458.85;2475.73;2461.63;2580.98;2733.67;;;;;50547848.00;58150092.00;69784368.00;15.82;27.94;-8.42;2475.73;2560.77;2390.68;-6.99;5.46;-24.90;
2011/11/24;2379.15;2409.72;2370.69;2397.55;52154148;2407.30;2450.65;2473.82;2459.24;2578.09;2731.90;;;;;52154148.00;55299276.00;66289664.00;16.03;23.97;0.14;2473.82;2564.19;2383.46;-10.53;2.26;-25.59;
2011/11/25;2393.33;2403.94;2372.62;2380.22;45362552;2400.10;2440.55;2469.18;2455.32;2575.07;2729.96;;;;;45362552.00;49935156.00;64210536.00;12.63;20.19;-2.49;2469.18;2568.77;2369.58;-14.57;-1.10;-26.93;
2011/11/28;2383.89;2396.83;2372.16;2383.03;46064664;2393.70;2426.00;2464.93;2451.51;2572.38;2727.94;;;;;46064664.00;49115956.00;60694528.00;11.01;17.13;-1.23;2464.93;2571.72;2358.13;-17.34;-4.35;-25.99;
2011/11/29;2398.99;2413.33;2388.20;2412.39;55123192;2393.70;2414.25;2462.05;2448.77;2569.75;2726.05;;;;;55123192.00;49849960.00;58284440.00;19.77;18.01;23.29;2462.05;2571.35;2352.75;-16.98;-6.88;-20.20;
2011/11/30;2406.33;2407.33;2319.44;2333.41;76611104;2381.40;2400.95;2453.52;2444.89;2566.33;2724.08;;;;;76611104.00;55063348.00;56606720.00;16.79;17.60;15.16;2453.52;2574.97;2332.08;-22.80;-10.06;-25.47;
2011/12/01;2392.48;2423.56;2376.92;2386.86;98650048;2379.20;2393.25;2447.43;2441.88;2563.30;2722.18;;;;;98650048.00;64359628.00;59829452.00;32.78;22.66;53.01;2447.43;2569.50;2325.35;-22.83;-12.62;-20.44;
2011/12/02;2374.90;2378.30;2344.85;2360.66;59868844;2375.30;2387.70;2439.07;2438.63;2560.45;2720.03;;;;;59868844.00;67262872.00;58599016.00;35.05;26.79;51.56;2439.07;2560.80;2317.35;-24.69;-15.03;-19.32;
2011/12/05;2363.11;2363.13;2327.61;2333.23;52214968;2365.30;2379.50;2430.23;2435.38;2557.35;2717.88;;;;;52214968.00;68491672.00;58803816.00;27.78;27.12;29.10;2430.23;2555.89;2304.56;-28.05;-17.64;-20.84;
2011/12/06;2326.66;2331.89;2310.16;2325.90;45917076;2348.00;2370.85;2421.32;2432.82;2554.23;2715.72;;;;;45917076.00;66653388.00;58251672.00;23.15;25.79;17.85;2421.32;2550.20;2292.45;-30.95;-20.30;-21.31;
2011/12/07;2325.56;2339.85;2317.81;2332.73;41570304;2347.80;2364.60;2411.73;2430.52;2550.91;2713.77;;;;;41570304.00;59644312.00;57353832.00;22.07;24.55;17.09;2411.73;2536.68;2286.77;-32.33;-22.70;-19.25;
2011/12/08;2329.91;2346.65;2302.64;2329.82;51473520;2336.50;2357.85;2404.25;2427.43;2547.78;2711.79;;;;;51473520.00;50210408.00;57285016.00;22.20;23.77;19.07;2404.25;2530.04;2278.46;-33.27;-24.82;-16.90;
2011/12/09;2315.51;2331.26;2309.46;2315.27;39988560;2327.30;2351.30;2395.93;2424.36;2544.87;2709.68;;;;;39988560.00;46235648.00;56749260.00;18.28;21.94;10.97;2395.93;2522.24;2269.61;-34.79;-26.81;-15.95;
2011/12/12;2312.15;2315.81;2290.26;2291.54;39632576;2319.10;2342.20;2384.10;2420.93;2541.95;2707.48;;;;;39632576.00;43719064.00;56105368.00;12.51;18.80;-0.07;2384.10;2502.20;2266.00;-37.47;-28.94;-17.06;
2011/12/13;2283.22;2285.81;2245.87;2248.59;58627480;2303.60;2325.80;2370.02;2417.22;2538.84;2705.04;;;;;58627480.00;46258584.00;56455988.00;8.85;15.48;-4.41;2370.02;2481.89;2258.16;-42.58;-31.67;-21.81;
2011/12/14;2241.39;2256.74;2224.73;2228.53;44079824;2282.80;2315.30;2358.13;2412.94;2535.36;2702.45;;;;;44079824.00;46759936.00;53202124.00;6.72;12.56;-4.95;2358.13;2477.09;2239.16;-47.69;-34.87;-25.63;
2011/12/15;2215.79;2216.91;2179.47;2180.90;56712184;2253.00;2294.75;2344.00;2407.98;2531.46;2699.78;;;;;56712184.00;47808512.00;49009460.00;4.74;9.96;-5.68;2344.00;2476.69;2211.31;-54.95;-38.89;-32.13;
2011/12/16;2179.51;2225.54;2170.75;2224.84;57265904;2234.90;2281.10;2334.40;2403.68;2527.59;2697.44;;;;;57265904.00;51262260.00;48748952.00;13.41;11.11;18.02;2334.40;2472.61;2196.19;-56.51;-42.41;-28.19;
2011/12/19;2208.07;2221.45;2164.89;2218.24;57818464;2220.20;2269.65;2324.57;2400.02;2523.20;2694.95;;;;;57818464.00;54899508.00;49309288.00;18.73;13.65;28.88;2324.57;2466.57;2182.58;-57.61;-45.45;-24.32;
2011/12/20;2209.70;2239.86;2206.52;2215.93;52761112;2213.70;2258.65;2314.75;2396.16;2518.68;2692.12;;;;;52761112.00;53726412.00;49992500.00;21.84;16.38;32.77;2314.75;2458.31;2171.19;-58.01;-47.96;-20.08;
2011/12/21;2230.18;2237.47;2188.71;2191.15;50877264;2206.20;2244.50;2304.55;2390.79;2513.94;2689.17;;;;;50877264.00;55089560.00;50924748.00;19.82;17.53;24.42;2304.55;2452.97;2156.13;-59.63;-50.30;-18.66;
2011/12/22;2178.57;2201.59;2149.42;2186.30;58986116;2207.20;2230.10;2293.98;2386.51;2509.42;2686.27;;;;;58986116.00;55541760.00;51675136.00;20.60;18.55;24.71;2293.98;2444.57;2143.38;-60.61;-52.36;-16.50;
2011/12/23;2183.91;2219.79;2178.14;2204.78;52421324;2203.30;2219.10;2285.20;2382.71;2504.78;2683.50;;;;;52421324.00;54571828.00;52917044.00;27.27;21.46;38.88;2285.20;2435.08;2135.32;-59.21;-53.73;-10.96;
2011/12/26;2193.66;2213.45;2186.07;2190.11;43613664;2197.60;2208.90;2275.55;2379.32;2500.03;2680.68;;;;;43613664.00;51730840.00;53315176.00;30.82;24.58;43.29;2275.55;2423.75;2127.35;-58.61;-54.71;-7.81;
2011/12/27;2186.71;2196.97;2162.72;2166.21;45712180;2187.70;2200.70;2263.25;2375.18;2494.65;2677.94;;;;;45712180.00;50321816.00;52024116.00;26.73;25.30;29.61;2263.25;2404.32;2122.18;-59.38;-55.64;-7.48;
2011/12/28;2157.65;2170.67;2134.02;2170.01;49633436;2183.50;2194.85;2255.07;2371.48;2489.26;2675.00;;;;;49633436.00;50072780.00;52581172.00;29.16;26.58;34.30;2255.07;2397.95;2112.20;-59.00;-56.31;-5.38;
2011/12/29;2161.18;2181.95;2157.11;2173.56;44749200;2181.00;2194.10;2244.43;2368.28;2483.95;2672.18;;;;;44749200.00;47225240.00;51383500.00;31.89;28.35;38.97;2244.43;2377.38;2111.47;-57.75;-56.60;-2.30;
2011/12/30;2177.52;2200.99;2177.52;2199.42;51943840;2179.90;2191.60;2236.35;2365.62;2479.00;2669.56;;;;;51943840.00;47130216.00;50851020.00;41.86;32.85;59.86;2236.35;2358.76;2113.94;-54.05;-56.09;4.08;
2012/01/04;2212.00;2217.52;2168.64;2169.39;49245536;2175.70;2186.65;2228.15;2362.69;2473.76;2666.90;;;;;49245536.00;48257432.00;49994136.00;39.30;35.00;47.90;2228.15;2345.07;2111.23;-52.93;-55.46;5.06;
2012/01/05;2160.90;2183.40;2145.56;2148.45;58743448;2172.10;2179.90;2219.27;2359.36;2468.30;2664.37;;;;;58743448.00;50865768.00;50593792.00;31.81;33.94;27.55;2219.27;2331.82;2106.73;-53.12;-54.99;3.74;
2012/01/06;2148.15;2164.32;2132.63;2163.39;50583056;2170.80;2177.15;2210.82;2355.08;2463.38;2662.09;;;;;50583056.00;51052544.00;50562664.00;32.97;33.62;31.68;2210.82;2312.37;2109.28;-51.47;-54.29;5.63;
2012/01/09;2164.74;2226.22;2148.45;2225.89;76759840;2181.30;2181.15;2205.63;2351.53;2458.63;2659.99;;;;;76759840.00;57455412.00;52340328.00;55.20;40.81;83.97;2205.63;2290.86;2120.39;-44.61;-52.35;15.49;
2012/01/10;2221.83;2288.63;2218.28;2285.74;109585416;2198.60;2189.25;2204.18;2349.11;2454.26;2658.09;;;;;109585416.00;68986472.00;58058344.00;69.51;50.38;107.79;2204.18;2282.13;2126.22;-33.95;-48.67;29.45;
2012/01/11;2282.91;2290.64;2265.19;2276.05;84441784;2220.00;2197.85;2203.38;2346.38;2449.73;2655.96;;;;;84441784.00;76021760.00;62139596.00;76.60;59.12;111.56;2203.38;2277.90;2128.85;-25.98;-44.13;36.30;
2012/01/12;2268.74;2295.22;2265.26;2275.01;71569992;2245.30;2208.70;2204.70;2344.57;2445.22;2653.65;;;;;71569992.00;78587496.00;64726632.00;80.25;66.16;108.44;2204.70;2283.42;2125.98;-19.52;-39.21;39.37;
2012/01/13;2277.08;2281.53;2225.74;2244.58;71474320;2261.40;2216.10;2205.48;2342.34;2440.61;2651.27;;;;;71474320.00;82765416.00;66908980.00;76.45;69.59;90.18;2205.48;2285.53;2125.42;-16.67;-34.70;36.06;
2012/01/16;2230.43;2241.26;2206.05;2206.19;45859520;2257.60;2219.45;2206.77;2340.27;2435.71;2648.81;;;;;45859520.00;76585368.00;67020392.00;66.05;68.41;61.33;2206.77;2285.99;2127.56;-17.31;-31.22;27.83;
2012/01/17;2206.53;2298.38;2196.12;2298.38;87803560;2260.00;2229.30;2210.45;2339.94;2431.81;2646.64;;;;;87803560.00;72227224.00;70606848.00;77.37;71.40;89.31;2210.45;2299.43;2121.47;-10.26;-27.03;33.54;
2012/01/18;2298.83;2311.58;2257.90;2266.38;89940424;2258.00;2239.00;2212.82;2338.21;2427.61;2644.54;;;;;89940424.00;73331504.00;74676632.00;76.49;73.10;83.28;2212.82;2305.23;2120.42;-7.17;-23.06;31.78;
2012/01/19;2266.08;2305.71;2259.34;2296.08;72498864;2262.20;2253.75;2216.82;2336.31;2424.33;2642.51;;;;;72498864.00;73515008.00;76051248.00;81.16;75.78;91.91;2216.82;2316.46;2117.19;-2.30;-18.91;33.22;
2012/01/20;2300.50;2322.89;2293.89;2319.12;69922752;2277.20;2269.30;2223.23;2334.50;2421.13;2640.50;;;;;69922752.00;73206992.00;77986200.00;86.45;79.34;100.67;2223.23;2331.93;2114.52;3.38;-14.45;35.66;
2012/01/30;2324.49;2324.49;2284.29;2285.04;58413688;2293.00;2275.30;2228.23;2332.01;2417.49;2638.33;;;;;58413688.00;75717016.00;76151192.00;80.72;79.80;82.57;2228.23;2338.82;2117.63;5.07;-10.54;31.24;
2012/01/31;2285.95;2296.38;2277.06;2292.61;48738324;2291.80;2275.90;2232.57;2328.98;2414.02;2636.33;;;;;48738324.00;67905128.00;70066176.00;78.87;79.49;77.63;2232.57;2346.19;2118.96;6.95;-7.05;27.99;
2012/02/01;2288.07;2305.86;2263.34;2268.08;53553812;2292.20;2275.10;2236.48;2325.65;2410.40;2634.58;;;;;53553812.00;60624076.00;66977792.00;71.27;76.75;60.30;2236.48;2349.30;2123.65;6.38;-4.36;21.48;
2012/02/02;2273.85;2312.56;2268.69;2312.56;63471872;2295.60;2278.90;2243.80;2323.03;2407.15;2632.99;;;;;63471872.00;58818560.00;66166784.00;77.75;77.08;79.08;2243.80;2356.42;2131.18;9.41;-1.61;22.03;
2012/02/03;2306.66;2336.27;2300.98;2330.40;78943696;2297.80;2287.50;2251.80;2320.13;2404.23;2631.28;;;;;78943696.00;60624076.00;66915532.00;83.77;79.31;92.68;2251.80;2365.14;2138.46;13.10;1.33;23.53;
2012/02/06;2334.25;2341.58;2317.42;2331.14;75734480;2306.80;2299.90;2259.68;2317.18;2401.34;2629.90;;;;;75734480.00;64087656.00;69902336.00;85.02;81.21;92.63;2259.68;2372.01;2147.34;15.90;4.25;23.30;
2012/02/07;2319.42;2319.71;2278.82;2291.90;67326904;2306.80;2299.30;2264.30;2313.24;2398.07;2628.20;;;;;67326904.00;67803544.00;67854336.00;69.88;77.43;54.76;2264.30;2373.77;2154.83;14.78;6.35;16.86;
2012/02/08;2291.81;2350.96;2286.82;2347.53;87114528;2322.80;2307.50;2273.25;2310.54;2395.75;2626.81;;;;;87114528.00;74517712.00;67570896.00;78.61;77.83;80.18;2273.25;2379.13;2167.37;18.18;8.72;18.92;
2012/02/09;2344.22;2363.61;2333.93;2349.59;98032328;2330.00;2312.80;2283.27;2307.96;2394.27;2625.50;;;;;98032328.00;81431760.00;70125160.00;81.08;78.91;85.42;2283.27;2376.73;2189.82;20.79;11.13;19.32;
2012/02/10;2342.01;2368.98;2339.88;2351.98;96501616;2334.40;2316.10;2292.70;2305.08;2392.82;2624.07;;;;;96501616.00;84941208.00;72782640.00;82.02;79.95;86.17;2292.70;2372.24;2213.16;22.80;13.47;18.66;
2012/02/13;2332.05;2365.34;2325.03;2351.85;86263584;2338.60;2322.70;2299.00;2302.96;2391.18;2622.48;;;;;86263584.00;87048192.00;75567920.00;82.61;80.84;86.16;2299.00;2376.17;2221.83;24.10;15.59;17.01;
2012/02/14;2348.88;2352.47;2332.25;2344.77;73130416;2349.20;2328.00;2301.95;2300.68;2389.20;2620.85;;;;;73130416.00;88208176.00;78005864.00;80.36;80.68;79.73;2301.95;2381.47;2222.43;24.27;17.33;13.89;
2012/02/15;2340.45;2374.28;2335.10;2366.70;98861024;2353.00;2337.90;2306.50;2297.99;2387.32;2619.16;;;;;98861024.00;90557648.00;82537680.00;84.26;81.87;89.04;2306.50;2390.03;2222.97;25.89;19.04;13.69;
2012/02/16;2363.90;2373.80;2342.07;2356.86;95051168;2354.40;2342.20;2310.55;2295.09;2385.06;2617.38;;;;;95051168.00;89961264.00;85696512.00;83.42;82.39;85.49;2310.55;2395.59;2225.51;26.07;20.45;11.25;
2012/02/17;2366.63;2372.51;2344.76;2357.18;71924840;2355.60;2345.00;2316.25;2293.28;2382.98;2615.72;;;;;71924840.00;85046064.00;84993640.00;82.98;82.59;83.76;2316.25;2397.73;2234.77;25.94;21.55;8.79;
2012/02/20;2383.69;2388.01;2362.01;2363.60;88911584;2357.80;2348.20;2324.05;2291.61;2380.99;2613.90;;;;;88911584.00;85576912.00;86312552.00;80.61;81.93;77.98;2324.05;2389.64;2258.46;26.06;22.45;7.22;
2012/02/21;2365.49;2382.15;2345.05;2381.43;79348672;2365.20;2357.20;2328.25;2291.03;2379.51;2612.12;;;;;79348672.00;86822096.00;87515136.00;83.59;82.48;85.81;2328.25;2397.40;2259.10;27.28;23.41;7.72;
2012/02/22;2380.50;2404.44;2374.03;2403.59;118684272;2372.40;2362.70;2335.10;2290.83;2378.42;2610.13;;;;;118684272.00;90787024.00;90672336.00;88.70;84.56;97.00;2335.10;2405.63;2264.57;29.69;24.67;10.04;
2012/02/23;2401.74;2416.80;2396.71;2409.55;112553592;2383.20;2368.80;2340.80;2290.79;2377.54;2608.18;;;;;112553592.00;94283368.00;92122320.00;89.84;86.32;96.88;2340.80;2416.20;2265.40;31.71;26.08;11.27;
2012/02/24;2410.88;2439.98;2405.27;2439.63;134903248;2399.40;2377.50;2346.80;2291.52;2376.58;2606.24;;;;;134903248.00;106879384.00;95962728.00;93.12;88.58;102.18;2346.80;2433.35;2260.25;35.34;27.93;14.82;
2012/02/27;2447.41;2478.38;2444.63;2447.06;158073248;2416.40;2387.10;2354.90;2292.37;2375.80;2604.32;;;;;158073248.00;120710760.00;103143832.00;88.12;88.43;87.51;2354.90;2447.24;2262.56;38.37;30.02;16.70;
2012/02/28;2440.91;2458.65;2431.83;2451.86;118361992;2430.20;2397.70;2362.85;2293.54;2374.43;2602.53;;;;;118361992.00;128512816.00;107667456.00;85.60;87.49;81.82;2362.85;2459.92;2265.78;40.69;32.15;17.07;
2012/02/29;2446.23;2453.07;2426.33;2428.49;95536952;2435.40;2403.90;2370.90;2294.31;2372.91;2600.51;;;;;95536952.00;123885976.00;107336496.00;77.95;84.31;65.24;2370.90;2461.27;2280.53;40.18;33.76;12.84;
2012/03/01;2418.79;2437.87;2418.33;2426.11;75083288;2438.60;2410.90;2376.55;2294.53;2371.65;2598.79;;;;;75083288.00;116391936.00;105337648.00;72.23;80.28;56.14;2376.55;2465.75;2287.35;39.13;34.83;8.60;
2012/03/02;2430.10;2461.12;2430.10;2460.69;103228376;2443.00;2421.20;2383.10;2296.66;2370.77;2597.19;;;;;103228376.00;110057880.00;108468632.00;77.07;79.21;72.78;2383.10;2477.02;2289.18;40.62;35.99;9.26;
2012/03/05;2464.85;2469.84;2442.11;2445.00;112693328;2442.40;2429.40;2388.80;2297.63;2369.75;2595.45;;;;;112693328.00;100981144.00;110845952.00;74.05;77.49;67.16;2388.80;2483.26;2294.34;40.07;36.80;6.54;
2012/03/06;2439.78;2442.00;2406.06;2410.45;103709008;2434.20;2432.20;2394.70;2298.45;2368.54;2593.58;;;;;103709008.00;98051688.00;113282256.00;54.97;69.98;24.95;2394.70;2477.76;2311.64;36.43;36.73;-0.59;
2012/03/07;2391.20;2413.69;2388.52;2394.79;94790640;2427.40;2431.40;2397.05;2299.48;2367.43;2591.54;;;;;94790640.00;97900952.00;110893464.00;38.97;59.65;-2.37;2397.05;2477.09;2317.01;31.92;35.77;-7.70;
2012/03/08;2401.10;2426.70;2401.10;2420.28;96782136;2426.20;2432.40;2400.60;2301.05;2366.94;2589.54;;;;;96782136.00;102242712.00;109317328.00;37.76;52.35;8.59;2400.60;2478.02;2323.18;30.05;34.62;-9.15;
2012/03/09;2425.89;2440.51;2414.97;2439.46;100624056;2422.00;2432.50;2405.00;2302.84;2366.68;2587.65;;;;;100624056.00;101718424.00;105888152.00;46.06;50.25;37.66;2405.00;2480.72;2329.28;29.77;33.65;-7.76;
2012/03/12;2438.55;2440.86;2420.84;2434.86;106223056;2420.00;2431.20;2409.15;2304.59;2366.01;2585.78;;;;;106223056.00;100427368.00;100704256.00;49.70;50.07;48.96;2409.15;2481.64;2336.66;28.85;32.69;-7.69;
2012/03/13;2432.84;2457.22;2428.61;2455.80;104649712;2429.00;2431.60;2414.65;2306.93;2365.64;2583.83;;;;;104649712.00;100614144.00;99332912.00;60.71;53.62;74.90;2414.65;2483.30;2346.00;29.47;32.05;-5.16;
2012/03/14;2464.92;2476.22;2382.84;2391.23;179786032;2428.40;2427.90;2415.90;2308.59;2364.76;2581.41;;;;;179786032.00;117610904.00;107755928.00;43.47;50.23;29.94;2415.90;2481.76;2350.04;24.46;30.53;-12.13;
2012/03/15;2388.06;2403.74;2366.02;2373.77;120025496;2419.00;2422.60;2416.75;2310.67;2363.94;2578.90;;;;;120025496.00;122260688.00;112251696.00;31.32;43.93;6.11;2416.75;2479.79;2353.71;18.87;28.20;-18.65;
2012/03/16;2377.76;2406.15;2368.31;2404.74;103675624;2412.00;2417.00;2419.10;2313.61;2363.27;2576.51;;;;;103675624.00;122873448.00;112295936.00;32.59;40.15;17.48;2419.10;2475.97;2362.23;16.75;25.91;-18.32;
2012/03/19;2401.22;2412.34;2383.67;2410.18;102153488;2407.00;2413.50;2421.45;2317.43;2362.70;2574.33;;;;;102153488.00;122057520.00;111242448.00;35.09;38.46;28.33;2421.45;2472.23;2370.67;15.33;23.79;-16.93;
2012/03/20;2407.54;2407.54;2376.03;2376.84;97903936;2391.40;2410.20;2421.20;2319.97;2361.82;2572.10;;;;;97903936.00;120707480.00;110660816.00;26.66;34.53;10.93;2421.20;2472.78;2369.62;11.38;21.31;-19.86;
2012/03/21;2384.71;2396.72;2361.22;2378.20;95686536;2388.60;2408.50;2419.95;2322.63;2361.32;2569.86;;;;;95686536.00;103890944.00;110750928.00;22.70;30.59;6.92;2419.95;2474.52;2365.38;8.27;18.70;-20.87;
2012/03/22;2376.99;2386.10;2364.13;2375.77;79348880;2389.20;2404.10;2418.25;2325.29;2360.73;2567.78;;;;;79348880.00;95754648.00;109007664.00;19.35;26.84;4.37;2418.25;2476.16;2360.34;5.54;16.07;-21.06;
2012/03/23;2369.08;2371.26;2342.12;2349.54;76862136;2378.20;2395.10;2413.80;2327.94;2359.37;2565.46;;;;;76862136.00;90390528.00;106631984.00;14.74;22.81;-1.39;2413.80;2478.35;2349.25;1.24;13.10;-23.72;
2012/03/26;2349.09;2358.00;2339.14;2350.60;55427732;2366.20;2386.60;2408.90;2330.68;2358.59;2563.27;;;;;55427732.00;81045096.00;101551312.00;12.62;19.41;-0.97;2408.90;2477.27;2340.53;-2.05;10.07;-24.24;
2012/03/27;2358.55;2363.77;2344.30;2347.18;60881116;2360.20;2375.80;2403.70;2333.04;2357.88;2561.03;;;;;60881116.00;73642800.00;97175144.00;12.07;16.96;2.29;2403.70;2474.23;2333.17;-4.88;7.08;-23.92;
2012/03/28;2341.00;2341.42;2281.43;2284.88;83645280;2341.60;2365.10;2396.50;2334.63;2356.98;2558.53;;;;;83645280.00;71231080.00;87561008.00;8.93;14.29;-1.79;2396.50;2483.68;2309.32;-12.01;3.26;-30.55;
2012/03/29;2276.74;2280.96;2242.35;2252.16;74248080;2316.80;2353.00;2387.80;2336.05;2355.62;2555.86;;;;;74248080.00;70211992.00;82983320.00;7.87;12.15;-0.67;2387.80;2494.97;2280.63;-20.07;-1.40;-37.33;
2012/03/30;2256.04;2266.21;2246.25;2262.79;62024148;2299.40;2338.80;2377.90;2337.60;2354.54;2553.12;;;;;62024148.00;67246488.00;78818512.00;9.37;11.22;5.68;2377.90;2492.99;2262.81;-25.31;-6.18;-38.25;
